Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2026-01-13 12:24:00,2,A77,1,A116,573.62,USD,573.62,USD,ACH,0
2026-01-13 12:24:00,4,A84,1,A46,670.09,USD,670.09,USD,ACH,0
2026-01-13 12:24:00,3,A213,1,A226,1755.56,USD,1755.56,USD,Wire,0
2026-01-13 12:25:00,3,A58,1,A71,2830.97,USD,2830.97,USD,Wire,0
2026-01-13 12:25:00,1,A86,2,A97,200.16,USD,200.16,USD,ACH,0
2026-01-13 12:25:00,0,A165,3,A178,2323.59,USD,2323.59,USD,Wire,0
2026-01-13 12:25:00,3,A188,1,A156,1263.85,USD,1263.85,USD,ACH,0
2026-01-13 12:26:00,0,A180,2,A42,322.69,USD,322.69,USD,ACH,0
2026-01-13 12:27:00,4,A79,2,A92,2762.78,USD,2762.78,USD,Wire,0
2026-01-13 12:27:00,2,A97,0,A110,2451.19,USD,2451.19,USD,Wire,0
2026-01-13 12:27:00,4,A134,2,A147,1891.86,USD,1891.86,USD,Wire,0
2026-01-13 12:27:00,4,A279,2,A292,3147.5,USD,3147.5,USD,Wire,0
2026-01-13 12:28:00,1,A91,2,A12,227.01,USD,227.01,USD,ACH,0
2026-01-13 12:28:00,3,A183,1,A196,1857.05,USD,1857.05,USD,Wire,0
2026-01-13 12:28:00,3,A268,1,A91,681.67,USD,681.67,USD,ACH,0
2026-01-13 12:29:00,2,A77,0,A90,2485.78,USD,2485.78,USD,Wire,0
2026-01-13 12:29:00,4,A139,2,A152,2719.3,USD,2719.3,USD,Wire,0
2026-01-13 12:29:00,2,A167,0,A180,2225.57,USD,2225.57,USD,Wire,0
2026-01-13 12:29:00,4,A269,1,A116,837.44,USD,837.44,USD,ACH,1
2026-01-13 12:30:00,4,A99,2,A112,2860.78,USD,2860.78,USD,Wire,0
2026-01-13 12:30:00,1,A201,1,A31,128.34,USD,128.34,USD,ACH,0
2026-01-13 12:31:00,4,A129,2,A142,2951.34,USD,2951.34,USD,Wire,0
2026-01-13 12:31:00,0,A225,3,A53,152.82,USD,152.82,USD,ACH,0
2026-01-13 12:32:00,3,A148,1,A161,2728.52,USD,2728.52,USD,Wire,0
2026-01-13 12:32:00,2,A217,0,A230,2333.04,USD,2333.04,USD,Wire,0
2026-01-13 12:32:00,1,A296,4,A9,2100.96,USD,2100.96,USD,Wire,0
2026-01-13 12:33:00,1,A136,4,A149,2353.2,USD,2353.2,USD,Wire,0
2026-01-13 12:34:00,1,A201,4,A214,1547.54,USD,1547.54,USD,Wire,0
2026-01-13 12:34:00,3,A233,3,A148,308.26,USD,308.26,USD,ACH,1
2026-01-13 12:34:00,1,A261,4,A274,1532.7,USD,1532.7,USD,Wire,0
2026-01-13 12:35:00,3,A113,2,A177,484.57,USD,484.57,USD,ACH,0
2026-01-13 12:36:00,1,A71,4,A84,1530.77,USD,1530.77,USD,Wire,0
2026-01-13 12:36:00,1,A86,4,A99,2326.48,USD,2326.48,USD,Wire,0
2026-01-13 12:37:00,1,A66,4,A79,2561.14,USD,2561.14,USD,Wire,0
2026-01-13 12:37:00,0,A245,3,A258,1967.73,USD,1967.73,USD,Wire,0
2026-01-13 12:37:00,2,A277,0,A290,2574.08,USD,2574.08,USD,Wire,0
2026-01-13 12:38:00,0,A15,3,A28,2386.09,USD,2386.09,USD,Wire,0
2026-01-13 12:38:00,1,A96,4,A109,2278.76,USD,2278.76,USD,Wire,0
2026-01-13 12:38:00,3,A98,1,A111,2838.9,USD,2838.9,USD,Wire,0
2026-01-13 12:38:00,3,A143,4,A224,391.67,USD,391.67,USD,ACH,0
2026-01-13 12:38:00,0,A145,3,A158,2386.22,USD,2386.22,USD,Wire,0
2026-01-13 12:39:00,2,A27,0,A40,2678.55,USD,2678.55,USD,Wire,0
2026-01-13 12:39:00,3,A218,1,A231,2660.37,USD,2660.37,USD,Wire,0
2026-01-13 12:39:00,4,A249,2,A262,2783.28,USD,2783.28,USD,Wire,0
2026-01-13 12:40:00,2,A167,1,A181,341.53,USD,341.53,USD,ACH,0
2026-01-13 12:41:00,0,A130,1,A111,165.25,USD,165.25,USD,ACH,0
2026-01-13 12:43:00,1,A236,3,A288,567.42,USD,567.42,USD,ACH,0
2026-01-13 12:43:00,1,A286,2,A32,825.73,USD,825.73,USD,ACH,0
2026-01-13 12:45:00,0,A260,4,A39,90.91,USD,90.91,USD,ACH,0
2026-01-13 12:49:00,3,A143,1,A241,270.45,USD,270.45,USD,ACH,0
2026-01-13 12:49:00,1,A281,0,A220,182.87,USD,182.87,USD,ACH,0
2026-01-13 12:50:00,3,A88,3,A218,1230.63,USD,1230.63,USD,ACH,0
2026-01-13 12:51:00,0,A60,0,A260,183.63,USD,183.63,USD,ACH,0
2026-01-13 12:51:00,3,A228,2,A232,232.27,USD,232.27,USD,ACH,0
2026-01-13 13:03:00,1,A96,0,A230,613.14,USD,613.14,USD,ACH,0
2026-01-13 13:05:00,2,A17,2,A97,601.45,USD,601.45,USD,ACH,1
2026-01-13 13:05:00,3,A223,3,A253,408.55,USD,408.55,USD,ACH,0
2026-01-13 13:06:00,0,A150,3,A188,109.83,USD,109.83,USD,ACH,0
2026-01-13 13:08:00,2,A197,3,A113,522.56,USD,522.56,USD,ACH,0
2026-01-13 13:09:00,4,A49,0,A135,1300.97,USD,1300.97,USD,ACH,0
2026-01-13 13:10:00,2,A7,3,A3,477.83,USD,477.83,USD,ACH,0
2026-01-13 13:12:00,0,A140,0,A175,690.62,USD,690.62,USD,ACH,0
2026-01-13 13:16:00,4,A209,3,A88,555.41,USD,555.41,USD,ACH,0
2026-01-13 13:23:00,0,A250,3,A73,570.02,USD,570.02,USD,ACH,0
2026-01-13 13:24:00,0,A65,2,A72,566.37,USD,566.37,USD,ACH,0
2026-01-13 13:24:00,1,A141,1,A291,406.19,USD,406.19,USD,ACH,0
2026-01-13 13:24:00,1,A266,2,A252,904.26,USD,904.26,USD,ACH,0
2026-01-13 13:25:00,0,A160,4,A249,682.78,USD,682.78,USD,ACH,0
2026-01-13 13:26:00,4,A294,2,A2,520.17,USD,520.17,USD,ACH,0
2026-01-13 13:27:00,2,A87,3,A8,588.49,USD,588.49,USD,ACH,0
2026-01-13 13:28:00,4,A14,2,A242,578.97,USD,578.97,USD,ACH,0
2026-01-13 13:28:00,4,A59,4,A259,858.1,USD,858.1,USD,ACH,0
2026-01-13 13:29:00,2,A142,4,A74,113.52,USD,113.52,USD,ACH,0
2026-01-13 13:34:00,4,A159,1,A146,594.95,USD,594.95,USD,ACH,0
2026-01-13 13:34:00,4,A204,4,A124,485.78,USD,485.78,USD,ACH,0
2026-01-13 13:36:00,2,A132,1,A101,98.24,USD,98.24,USD,ACH,0
2026-01-13 13:41:00,4,A289,1,A126,660.87,USD,660.87,USD,ACH,0
2026-01-13 13:43:00,3,A213,2,A117,690.58,USD,690.58,USD,ACH,0
2026-01-13 13:43:00,3,A258,2,A187,276.09,USD,276.09,USD,ACH,0
2026-01-13 13:44:00,4,A64,4,A24,355.08,USD,355.08,USD,ACH,0
2026-01-13 13:44:00,4,A174,4,A94,765.19,USD,765.19,USD,ACH,0
2026-01-13 13:44:00,1,A231,3,A58,449.58,USD,449.58,USD,ACH,0
2026-01-13 13:45:00,4,A184,1,A71,711.43,USD,711.43,USD,ACH,0
2026-01-13 13:46:00,1,A266,2,A197,365.37,USD,365.37,USD,ACH,0
2026-01-13 13:47:00,1,A21,4,A224,254.04,USD,254.04,USD,ACH,0
2026-01-13 13:47:00,4,A39,0,A55,1741.06,USD,1741.06,USD,ACH,0
2026-01-13 13:48:00,0,A230,0,A195,78.6,USD,78.6,USD,ACH,0
2026-01-13 13:49:00,4,A264,2,A272,849.3,USD,849.3,USD,ACH,0
2026-01-13 13:54:00,4,A179,2,A112,1036.29,USD,1036.29,USD,ACH,0
2026-01-13 13:58:00,3,A33,3,A88,416.9,USD,416.9,USD,ACH,0
2026-01-13 14:00:00,1,A91,2,A122,144.46,USD,144.46,USD,ACH,0
2026-01-13 14:02:00,4,A234,3,A168,356.26,USD,356.26,USD,ACH,0
2026-01-13 14:03:00,4,A139,4,A14,1179.9,USD,1179.9,USD,ACH,0
2026-01-13 14:03:00,2,A222,2,A132,758.46,USD,758.46,USD,ACH,0
2026-01-13 14:04:00,1,A156,4,A144,201.99,USD,201.99,USD,ACH,0
2026-01-13 14:05:00,0,A275,4,A234,245.07,USD,245.07,USD,ACH,0
2026-01-13 14:08:00,2,A127,1,A231,309.06,USD,309.06,USD,ACH,0
2026-01-13 14:08:00,2,A177,3,A53,1149.34,USD,1149.34,USD,ACH,0
2026-01-13 14:10:00,0,A165,4,A104,123.82,USD,123.82,USD,ACH,1
2026-01-13 14:11:00,0,A15,0,A10,653.73,USD,653.73,USD,ACH,0
2026-01-13 14:11:00,3,A243,2,A107,364.36,USD,364.36,USD,ACH,0
2026-01-13 14:12:00,4,A249,0,A35,822.39,USD,822.39,USD,ACH,0
2026-01-13 14:13:00,0,A210,1,A256,257.98,USD,257.98,USD,ACH,0
2026-01-13 14:16:00,0,A95,1,A41,317.74,USD,317.74,USD,ACH,0
2026-01-13 14:16:00,0,A240,3,A263,663.54,USD,663.54,USD,ACH,0
2026-01-13 14:18:00,0,A95,2,A127,247.54,USD,247.54,USD,ACH,0
2026-01-13 14:18:00,3,A118,0,A160,535.94,USD,535.94,USD,ACH,1
2026-01-13 14:19:00,1,A276,2,A212,1013.72,USD,1013.72,USD,ACH,0
2026-01-13 14:20:00,0,A295,0,A15,432.47,USD,432.47,USD,ACH,0
2026-01-13 14:21:00,3,A98,1,A76,856.74,USD,856.74,USD,ACH,0
2026-01-13 14:21:00,4,A229,4,A169,3357.48,USD,3357.48,USD,ACH,0
2026-01-13 14:23:00,3,A113,2,A167,342.82,USD,342.82,USD,ACH,0
2026-01-13 14:25:00,4,A164,4,A294,145.77,USD,145.77,USD,ACH,0
2026-01-13 14:26:00,2,A162,0,A255,851.18,USD,851.18,USD,ACH,0
2026-01-13 14:28:00,0,A30,1,A141,1180.02,USD,1180.02,USD,ACH,0
2026-01-13 14:28:00,3,A273,4,A29,512.36,USD,512.36,USD,ACH,0
2026-01-13 14:29:00,0,A55,3,A98,345.4,USD,345.4,USD,ACH,0
2026-01-13 14:33:00,1,A16,4,A134,251.24,USD,251.24,USD,ACH,0
2026-01-13 14:33:00,3,A83,2,A242,231.89,USD,231.89,USD,ACH,0
2026-01-13 14:34:00,4,A29,1,A1,552.64,USD,552.64,USD,ACH,0
2026-01-13 14:35:00,1,A216,1,A76,494.17,USD,494.17,USD,ACH,0
2026-01-13 14:39:00,1,A196,3,A233,728.4,USD,728.4,USD,ACH,0
2026-01-13 14:40:00,0,A205,1,A21,339.82,USD,339.82,USD,ACH,0
2026-01-13 14:47:00,0,A85,4,A89,451.35,USD,451.35,USD,ACH,0
2026-01-13 14:48:00,2,A22,0,A175,393.74,USD,393.74,USD,ACH,0
2026-01-13 14:48:00,2,A297,4,A124,230.82,USD,230.82,USD,ACH,0
2026-01-13 14:49:00,1,A131,2,A22,190.35,USD,190.35,USD,ACH,0
2026-01-13 14:52:00,3,A38,4,A64,1190.32,USD,1190.32,USD,ACH,0
2026-01-13 14:52:00,1,A161,2,A17,74.19,USD,74.19,USD,ACH,0
2026-01-13 14:53:00,2,A22,4,A34,137.93,USD,137.93,USD,ACH,0
2026-01-13 14:53:00,1,A61,0,A205,181.25,USD,181.25,USD,ACH,0
2026-01-13 14:54:00,2,A297,2,A17,790.45,USD,790.45,USD,ACH,0
2026-01-13 14:55:00,3,A38,3,A258,731.86,USD,731.86,USD,ACH,0
2026-01-13 14:55:00,1,A76,2,A192,542.01,USD,542.01,USD,ACH,0
2026-01-13 14:59:00,0,A140,0,A155,207.74,USD,207.74,USD,ACH,0
2026-01-13 15:01:00,1,A1,1,A16,564.44,USD,564.44,USD,ACH,0
2026-01-13 15:02:00,3,A3,4,A134,311.24,USD,311.24,USD,ACH,0
2026-01-13 15:02:00,2,A102,4,A99,50.48,USD,50.48,USD,ACH,0
2026-01-13 15:02:00,0,A270,1,A71,93.36,USD,93.36,USD,ACH,0
2026-01-13 15:02:00,1,A286,2,A267,779.78,USD,779.78,USD,ACH,0
2026-01-13 15:03:00,0,A45,4,A294,441.2,USD,441.2,USD,ACH,0
2026-01-13 15:06:00,2,A7,1,A286,383.95,USD,383.95,USD,ACH,0
2026-01-13 15:07:00,2,A267,4,A229,270.1,USD,270.1,USD,ACH,0
2026-01-13 15:08:00,3,A18,1,A241,620.63,USD,620.63,USD,ACH,0
2026-01-13 15:10:00,2,A122,0,A130,213.67,USD,213.67,USD,ACH,0
2026-01-13 15:13:00,4,A104,4,A189,212.08,USD,212.08,USD,ACH,0
2026-01-13 15:13:00,1,A116,1,A96,780.76,USD,780.76,USD,ACH,0
2026-01-13 15:13:00,2,A152,4,A49,272.1,USD,272.1,USD,ACH,0
2026-01-13 15:15:00,4,A194,1,A201,534.84,USD,534.84,USD,ACH,0
2026-01-13 15:16:00,0,A145,0,A115,319.97,USD,319.97,USD,ACH,0
2026-01-13 15:18:00,3,A88,2,A87,441.83,USD,441.83,USD,ACH,0
2026-01-13 15:19:00,1,A21,1,A266,523.64,USD,523.64,USD,ACH,0
2026-01-13 15:20:00,3,A168,4,A29,557.23,USD,557.23,USD,ACH,0
2026-01-13 15:21:00,3,A8,1,A161,693.65,USD,693.65,USD,ACH,0
2026-01-13 15:23:00,4,A49,4,A154,716.22,USD,716.22,USD,ACH,0
2026-01-13 15:24:00,0,A275,2,A132,658.64,USD,658.64,USD,ACH,0
2026-01-13 15:25:00,2,A47,1,A221,857.09,USD,857.09,USD,ACH,0
2026-01-13 15:28:00,2,A217,0,A80,1490.07,USD,1490.07,USD,ACH,0
2026-01-13 15:29:00,1,A101,2,A22,638.87,USD,638.87,USD,ACH,0
2026-01-13 15:30:00,1,A56,3,A203,1126.09,USD,1126.09,USD,ACH,0
2026-01-13 15:30:00,2,A227,4,A299,922.73,USD,922.73,USD,ACH,0
2026-01-13 15:31:00,4,A4,4,A269,461.59,USD,461.59,USD,ACH,0
2026-01-13 15:33:00,2,A267,4,A224,253.2,USD,253.2,USD,ACH,0
2026-01-13 15:37:00,2,A152,1,A21,163.64,USD,163.64,USD,ACH,0
2026-01-13 15:38:00,3,A148,3,A18,624.71,USD,624.71,USD,ACH,0
2026-01-13 15:38:00,3,A253,4,A49,655.42,USD,655.42,USD,ACH,0
2026-01-13 15:40:00,2,A112,1,A231,754.68,USD,754.68,USD,ACH,0
2026-01-13 15:40:00,4,A134,4,A34,346.8,USD,346.8,USD,ACH,0
2026-01-13 15:40:00,0,A245,4,A214,91.72,USD,91.72,USD,ACH,0
2026-01-13 15:40:00,4,A254,1,A16,207.71,USD,207.71,USD,ACH,0
2026-01-13 15:41:00,4,A249,1,A226,976.97,USD,976.97,USD,ACH,0
2026-01-13 15:42:00,1,A16,4,A269,201.95,USD,201.95,USD,ACH,0
2026-01-13 15:43:00,0,A175,1,A86,237.45,USD,237.45,USD,ACH,0
2026-01-13 15:44:00,2,A197,2,A212,563.64,USD,563.64,USD,ACH,0
2026-01-13 15:47:00,3,A218,1,A46,844.31,USD,844.31,USD,ACH,0
2026-01-13 15:48:00,1,A121,4,A159,282.17,USD,282.17,USD,ACH,0
2026-01-13 15:51:00,4,A119,2,A202,1024.41,USD,1024.41,USD,ACH,0
2026-01-13 15:51:00,2,A217,4,A169,1277.23,USD,1277.23,USD,ACH,0
2026-01-13 16:00:00,4,A264,1,A6,93.46,USD,93.46,USD,ACH,0
2026-01-13 16:01:00,2,A92,3,A188,631.88,USD,631.88,USD,ACH,0
2026-01-13 16:01:00,3,A213,2,A102,149.04,USD,149.04,USD,ACH,0
2026-01-13 16:01:00,4,A259,0,A175,1028.96,USD,1028.96,USD,ACH,0
2026-01-13 16:02:00,1,A51,3,A218,286.43,USD,286.43,USD,ACH,0
2026-01-13 16:04:00,4,A139,1,A216,1101.61,USD,1101.61,USD,ACH,0
2026-01-13 16:05:00,3,A178,3,A133,930.86,USD,930.86,USD,ACH,0
2026-01-13 16:05:00,4,A254,4,A89,853.75,USD,853.75,USD,ACH,0
2026-01-13 16:07:00,3,A73,4,A24,256.7,USD,256.7,USD,ACH,0
2026-01-13 16:07:00,0,A235,3,A213,351.44,USD,351.44,USD,ACH,0
2026-01-13 16:09:00,4,A109,3,A33,538.92,USD,538.92,USD,ACH,0
2026-01-13 16:11:00,3,A58,1,A186,610.45,USD,610.45,USD,ACH,0
2026-01-13 16:11:00,4,A234,1,A81,1345.42,USD,1345.42,USD,ACH,0
2026-01-13 16:14:00,0,A100,3,A108,397.21,USD,397.21,USD,ACH,0
2026-01-13 16:16:00,4,A109,3,A148,339.37,USD,339.37,USD,ACH,0
2026-01-13 16:18:00,2,A207,0,A155,682.98,USD,682.98,USD,ACH,0
2026-01-13 16:19:00,2,A227,3,A248,335.59,USD,335.59,USD,ACH,1
2026-01-13 16:23:00,2,A287,2,A147,842.81,USD,842.81,USD,ACH,0
2026-01-13 16:24:00,2,A52,4,A134,72.54,USD,72.54,USD,ACH,0
2026-01-13 16:27:00,4,A154,4,A134,1028.13,USD,1028.13,USD,ACH,0
2026-01-13 16:27:00,0,A155,1,A101,429.21,USD,429.21,USD,ACH,0
2026-01-13 16:28:00,2,A242,1,A106,970.45,USD,970.45,USD,ACH,0
2026-01-13 16:29:00,2,A27,2,A52,306.74,USD,306.74,USD,ACH,0
2026-01-13 16:29:00,4,A144,4,A204,693.44,USD,693.44,USD,ACH,0
2026-01-13 16:30:00,1,A226,1,A81,664.62,USD,664.62,USD,ACH,0
2026-01-13 16:30:00,2,A262,0,A110,288.71,USD,288.71,USD,ACH,0
2026-01-13 16:31:00,3,A183,0,A125,261.51,USD,261.51,USD,ACH,0
2026-01-13 16:33:00,3,A28,4,A279,355.11,USD,355.11,USD,ACH,0
2026-01-13 16:33:00,1,A66,3,A153,509.36,USD,509.36,USD,ACH,0
2026-01-13 16:33:00,0,A115,0,A210,732.1,USD,732.1,USD,ACH,0
2026-01-13 16:37:00,0,A0,4,A284,129.85,USD,129.85,USD,ACH,0
2026-01-13 16:38:00,4,A159,1,A71,698.09,USD,698.09,USD,ACH,0
2026-01-13 16:39:00,4,A274,0,A110,387.57,USD,387.57,USD,ACH,0
2026-01-13 16:41:00,3,A128,3,A58,1470.88,USD,1470.88,USD,ACH,0
2026-01-13 16:41:00,0,A250,2,A27,140.01,USD,140.01,USD,ACH,0
2026-01-13 16:42:00,3,A123,0,A95,149.99,USD,149.99,USD,ACH,0
2026-01-13 16:44:00,0,A185,2,A112,262.65,USD,262.65,USD,ACH,0
2026-01-13 16:44:00,4,A279,0,A35,853.93,USD,853.93,USD,ACH,0
2026-01-13 16:46:00,4,A64,3,A63,295.41,USD,295.41,USD,ACH,0
2026-01-13 16:47:00,2,A117,1,A221,1245.23,USD,1245.23,USD,ACH,0
2026-01-13 16:48:00,3,A278,2,A167,1492.19,USD,1492.19,USD,ACH,0
2026-01-13 16:49:00,0,A265,2,A187,505.37,USD,505.37,USD,ACH,0
2026-01-13 16:51:00,4,A119,3,A28,1594.28,USD,1594.28,USD,ACH,0
2026-01-13 16:53:00,1,A256,4,A134,1086.44,USD,1086.44,USD,ACH,0
2026-01-13 16:54:00,4,A99,0,A195,245.73,USD,245.73,USD,ACH,0
2026-01-13 16:56:00,2,A127,0,A205,855.94,USD,855.94,USD,ACH,0
2026-01-13 16:56:00,2,A202,3,A173,348.45,USD,348.45,USD,ACH,0
2026-01-13 16:58:00,3,A28,0,A5,548.76,USD,548.76,USD,ACH,0
2026-01-13 16:58:00,3,A133,3,A108,504.79,USD,504.79,USD,ACH,0
2026-01-13 16:58:00,4,A134,4,A119,155.33,USD,155.33,USD,ACH,0
2026-01-13 16:58:00,3,A228,0,A295,47.15,USD,47.15,USD,ACH,0
2026-01-13 16:59:00,3,A43,1,A221,100.15,USD,100.15,USD,ACH,1
2026-01-13 16:59:00,2,A212,0,A45,783.9,USD,783.9,USD,ACH,0
2026-01-13 17:01:00,2,A192,4,A299,746.82,USD,746.82,USD,ACH,0
2026-01-13 17:01:00,3,A203,1,A286,332.33,USD,332.33,USD,ACH,0
2026-01-13 17:02:00,4,A114,0,A75,912.65,USD,912.65,USD,ACH,0
2026-01-13 17:03:00,0,A25,4,A229,375.21,USD,375.21,USD,ACH,0
2026-01-13 17:03:00,0,A155,2,A2,1175.09,USD,1175.09,USD,ACH,0
2026-01-13 17:04:00,4,A34,0,A95,261.47,USD,261.47,USD,ACH,0
2026-01-13 17:05:00,1,A206,2,A157,578.97,USD,578.97,USD,ACH,0
2026-01-13 17:06:00,0,A75,4,A59,164.39,USD,164.39,USD,ACH,0
2026-01-13 17:06:00,4,A239,2,A242,814.75,USD,814.75,USD,ACH,0
2026-01-13 17:10:00,4,A104,1,A41,400.44,USD,400.44,USD,ACH,0
2026-01-13 17:10:00,4,A184,0,A280,621.34,USD,621.34,USD,ACH,0
2026-01-13 17:10:00,3,A193,1,A291,150.76,USD,150.76,USD,ACH,0
2026-01-13 17:12:00,1,A116,1,A251,713.77,USD,713.77,USD,ACH,0
2026-01-13 17:16:00,0,A255,4,A94,866.67,USD,866.67,USD,ACH,0
2026-01-13 17:17:00,1,A126,0,A160,386.61,USD,386.61,USD,ACH,0
2026-01-13 17:18:00,3,A138,1,A26,428.78,USD,428.78,USD,ACH,0
2026-01-13 17:19:00,2,A42,1,A201,404.18,USD,404.18,USD,ACH,0
2026-01-13 17:19:00,2,A252,2,A282,111.82,USD,111.82,USD,ACH,0
2026-01-13 17:20:00,2,A82,4,A134,200.74,USD,200.74,USD,ACH,0
2026-01-13 17:22:00,4,A89,3,A8,449.81,USD,449.81,USD,ACH,0
2026-01-13 17:24:00,1,A66,4,A84,516.5,USD,516.5,USD,ACH,0
2026-01-13 17:26:00,4,A19,4,A59,2326.34,USD,2326.34,USD,ACH,0
2026-01-13 17:30:00,3,A13,2,A277,259.6,USD,259.6,USD,ACH,0
2026-01-13 17:31:00,1,A71,2,A12,110.41,USD,110.41,USD,ACH,0
2026-01-13 17:33:00,0,A90,3,A103,500.56,USD,500.56,USD,ACH,0
2026-01-13 17:33:00,4,A214,0,A215,186.92,USD,186.92,USD,ACH,0
2026-01-13 17:34:00,3,A48,1,A156,893.42,USD,893.42,USD,ACH,0
2026-01-13 17:35:00,0,A190,3,A218,922.35,USD,922.35,USD,ACH,0
2026-01-13 17:35:00,2,A292,2,A192,496.85,USD,496.85,USD,ACH,0
2026-01-13 17:37:00,4,A4,2,A102,889.07,USD,889.07,USD,ACH,0
2026-01-13 17:37:00,3,A63,0,A285,516.9,USD,516.9,USD,ACH,0
2026-01-13 17:40:00,1,A81,0,A255,391.5,USD,391.5,USD,ACH,0
2026-01-13 17:40:00,4,A94,2,A2,489.42,USD,489.42,USD,ACH,0
2026-01-13 17:41:00,0,A40,1,A171,224.78,USD,224.78,USD,ACH,0
2026-01-13 17:41:00,0,A160,3,A258,318.56,USD,318.56,USD,ACH,0
2026-01-13 17:41:00,0,A165,2,A297,324.1,USD,324.1,USD,ACH,1
2026-01-13 17:42:00,1,A46,2,A167,1381.46,USD,1381.46,USD,ACH,0
2026-01-13 17:42:00,0,A105,1,A146,963.52,USD,963.52,USD,ACH,0
2026-01-13 17:42:00,1,A151,1,A36,361.64,USD,361.64,USD,ACH,0
2026-01-13 17:43:00,2,A37,0,A75,515.08,USD,515.08,USD,ACH,0
2026-01-13 17:47:00,2,A277,1,A206,841.76,USD,841.76,USD,ACH,1
2026-01-13 17:48:00,1,A36,2,A87,285.18,USD,285.18,USD,ACH,0
2026-01-13 17:49:00,3,A8,2,A237,112.23,USD,112.23,USD,ACH,0
2026-01-13 17:49:00,4,A9,2,A167,1181.88,USD,1181.88,USD,ACH,0
2026-01-13 17:50:00,2,A182,4,A299,593.01,USD,593.01,USD,ACH,0
2026-01-13 17:52:00,0,A175,4,A214,894.92,USD,894.92,USD,ACH,0
2026-01-13 17:55:00,1,A101,0,A135,524.99,USD,524.99,USD,ACH,0
2026-01-13 17:55:00,3,A278,0,A170,1694.73,USD,1694.73,USD,ACH,0
2026-01-13 17:57:00,2,A257,4,A299,483.0,USD,483.0,USD,ACH,0
2026-01-13 17:59:00,4,A199,1,A281,595.89,USD,595.89,USD,ACH,0
2026-01-14 08:00:00,0,A135,1,A181,150.3,USD,150.3,USD,ACH,0
2026-01-14 08:01:00,0,A100,3,A58,373.26,USD,373.26,USD,ACH,0
2026-01-14 08:01:00,4,A164,2,A272,192.43,USD,192.43,USD,ACH,0
2026-01-14 08:03:00,3,A83,2,A97,852.6,USD,852.6,USD,ACH,0
2026-01-14 08:05:00,3,A68,3,A278,479.11,USD,479.11,USD,ACH,0
2026-01-14 08:07:00,1,A146,0,A155,258.82,USD,258.82,USD,ACH,0
2026-01-14 08:08:00,2,A72,3,A273,369.35,USD,369.35,USD,ACH,0
2026-01-14 08:08:00,2,A92,3,A208,829.07,USD,829.07,USD,ACH,0
2026-01-14 08:09:00,3,A253,3,A288,288.04,USD,288.04,USD,ACH,0
2026-01-14 08:13:00,0,A55,4,A54,354.99,USD,354.99,USD,ACH,0
2026-01-14 08:13:00,3,A128,3,A73,506.58,USD,506.58,USD,ACH,0
2026-01-14 08:15:00,0,A190,2,A177,581.77,USD,581.77,USD,ACH,0
2026-01-14 08:17:00,2,A27,3,A38,359.71,USD,359.71,USD,ACH,1
2026-01-14 08:17:00,1,A91,0,A20,651.35,USD,651.35,USD,ACH,0
2026-01-14 08:17:00,0,A130,2,A132,251.51,USD,251.51,USD,ACH,0
2026-01-14 08:18:00,3,A28,2,A117,604.12,USD,604.12,USD,ACH,0
2026-01-14 08:19:00,3,A113,0,A235,2169.55,USD,2169.55,USD,ACH,1
2026-01-14 08:20:00,2,A272,2,A22,396.77,USD,396.77,USD,ACH,0
2026-01-14 08:21:00,1,A41,4,A84,361.77,USD,361.77,USD,ACH,0
2026-01-14 08:25:00,2,A177,1,A146,808.71,USD,808.71,USD,ACH,0
2026-01-14 08:27:00,0,A110,0,A285,310.19,USD,310.19,USD,ACH,0
2026-01-14 08:27:00,0,A225,0,A115,611.05,USD,611.05,USD,ACH,0
2026-01-14 08:28:00,0,A35,0,A110,81.41,USD,81.41,USD,ACH,0
2026-01-14 08:32:00,2,A207,0,A75,713.24,USD,713.24,USD,ACH,0
2026-01-14 08:34:00,4,A189,0,A155,1684.6,USD,1684.6,USD,ACH,0
2026-01-14 08:37:00,4,A194,1,A151,108.88,USD,108.88,USD,ACH,0
2026-01-14 08:39:00,4,A24,1,A151,193.49,USD,193.49,USD,ACH,0
2026-01-14 08:39:00,4,A139,3,A28,812.71,USD,812.71,USD,ACH,0
2026-01-14 08:39:00,4,A194,4,A29,204.6,USD,204.6,USD,ACH,0
2026-01-14 08:39:00,4,A219,2,A102,482.86,USD,482.86,USD,ACH,0
2026-01-14 08:43:00,3,A48,2,A222,726.54,USD,726.54,USD,ACH,0
2026-01-14 08:46:00,3,A113,0,A100,424.71,USD,424.71,USD,ACH,0
2026-01-14 08:47:00,3,A138,2,A97,519.34,USD,519.34,USD,ACH,0
2026-01-14 08:47:00,2,A202,0,A110,186.22,USD,186.22,USD,ACH,0
2026-01-14 08:49:00,1,A46,2,A257,466.18,USD,466.18,USD,ACH,0
2026-01-14 08:49:00,3,A78,4,A79,187.85,USD,187.85,USD,ACH,0
2026-01-14 08:50:00,1,A21,1,A281,407.96,USD,407.96,USD,ACH,0
2026-01-14 08:53:00,2,A122,2,A267,127.42,USD,127.42,USD,ACH,0
2026-01-14 08:53:00,0,A140,3,A203,863.65,USD,863.65,USD,ACH,0
2026-01-14 08:53:00,2,A287,1,A76,497.94,USD,497.94,USD,ACH,0
